Data,Ultimo,10_giorni_precedenti_Ultimo,20_giorni_precedenti_Ultimo,30_giorni_precedenti_Ultimo
0.0030041900545498823,0.012067480797794572,0.004376302225556291,0.0063691298112570904,0.008513942432126859
0.003241362953593341,0.012185959416738432,0.0044525551958155725,0.007372561904212205,0.00866378781893229
0.003320420586607864,0.013304281990671976,0.004177426235555729,0.007725539122751715,0.007860071653339518
0.003399478219622165,0.013448768111335233,0.004267074997887591,0.008087396271317382,0.008073487810304827
0.0034785358526366883,0.013099111699330174,0.00439072846317291,0.008276094784373106,0.008298255890512973
0.0035575934856512115,0.012853485294202646,0.004786419552085936,0.008897689886203708,0.008952126669300314
0.003794766384694559,0.01249515971495778,0.004953351730221111,0.008498093035026896,0.008459453200561254
0.003873824017708971,0.013922682587110685,0.004751384403588427,0.009428265705266253,0.007385561261788978
0.003952881650723383,0.013185803371728103,0.0045628128690283105,0.009210707419625541,0.0073129089530348385
0.0040319392837379064,0.013081773364850585,0.004145482423690356,0.00994774161179611,0.0068656431772670945
0.00411099691675243,0.012893941407988344,0.004303140591929145,0.009428265705266253,0.00651373355673919
0.004348169815795888,0.013266715599299539,0.004345388859234956,0.009592544410750053,0.007539947417891546
0.0044272274488103,0.013468996168228081,0.004744171284780118,0.00899980908150444,0.007900938577013725
0.0045062850818248235,0.01342565033202911,0.004795693561982329,0.009192947559573242,0.008271011274730164
0.004585342714839236,0.014124963156039227,0.004671009651152972,0.009459345460357774,0.008463993969858377
0.004901573246896995,0.014240552052569841,0.0045834217799092004,0.010311818742868323,0.009099701671457197
0.004980630879911518,0.014223213718090238,0.004455646532447701,0.010671455908927444,0.008691032434715099
0.005059688512926042,0.013078883642437311,0.004964686631205601,0.01023633933764602,0.009642323602464739
0.005138746145940454,0.012318886647748606,0.004701923017474293,0.009830082538949597,0.009419825906905155
0.005217803778954866,0.011460639091008917,0.004664826977888701,0.008930989623801774,0.010173593610229445
0.005454976677998324,0.010284522068810073,0.004597848017525819,0.009270646947302064,0.009642323602464739
0.005534034311012848,0.01008513122229479,0.0047307754927075375,0.00936166623007012,0.009810332066458705
0.005613091944027371,0.010567714865310038,0.004802906680790638,0.010220799460100266,0.00920413936529127
0.005692149577041672,0.010824900160090634,0.004787449997629981,0.010331798585427154,0.00940166282971662
0.005771207210056195,0.009723915920636664,0.005036817819288702,0.010063180702136076,0.009674108987544672
0.0060083801090995426,0.010212279008478445,0.005078035641050482,0.009874482189080352,0.010545936692594474
0.006087437742114066,0.010631288758401872,0.0050718529677862174,0.009599204358269664,0.010913739005662337
0.006166495375128589,0.011275696856559964,0.004663796532344663,0.010695875716499353,0.010468743614543183
0.006245553008143001,0.011590676599605845,0.004392789354260993,0.01012978017733221,0.0100532632238554
0.006324610641157413,0.012405578320146562,0.004086747027679829,0.010049860807096855,0.009133757441185691
0.006561783540200872,0.013023978916585272,0.003667355691253791,0.009905561944171887,0.009481126292416472
0.006640841173215395,0.013451657833748493,0.0035962549487147284,0.010191939687515278,0.009574212063007723
0.006719898806229918,0.01369728423887602,0.0037683393545701292,0.010347338462972921,0.01045285092200321
0.00679895643924433,0.01397469759054945,0.0038600490079900816,0.010314038725374855,0.01056637015443157
0.006878014072258742,0.016338490524600208,0.003467449255709184,0.010851274491957011,0.010291653611954943
0.007115186971302201,0.017133164188248076,0.003641594552652682,0.010940073792218521,0.01009867091682673
0.007194244604316613,0.016997347234824614,0.0037910091565391095,0.0109267538971793,0.009817143220404403
0.007273302237331025,0.016916435007253205,0.004020798512860992,0.010047640824590323,0.010938713236796585
0.007352359870345548,0.017052251960676668,0.004133117077161828,0.009463785425370852,0.01035976515141196
0.0074314175033600716,0.01710137724170216,0.004423702720582328,0.008804450620929119,0.010278031304063545
0.00766859040240353,0.0180723239725592,0.004644218067007811,0.007900917740768218,0.010130456301906676
0.007747648035417942,0.018196582036329595,0.004796724007526374,0.007747738947817107,0.010423335921571839
0.007826705668432354,0.018445098163870383,0.004884311878770146,0.008118476026408916,0.010582262846971544
0.007905763301446878,0.018190802591503075,0.004983234650998401,0.008316054469490797,0.010548207077243035
0.0079848209344614,0.01708403890722257,0.005826139106026664,0.007470241134499872,0.011097640162196276
0.00830105146651916,0.018838100412074413,0.006109511630638855,0.007845418178104774,0.011188455548138979
0.008380109099533573,0.018898784582752987,0.006061080690068773,0.00816731564155275,0.011174833240247567
0.008459166732548096,0.019005704312043792,0.006032228214835535,0.008662371740510696,0.010275760919414983
0.00853822436556273,0.01956342073780394,0.006080659155405618,0.008904349833723318,0.009678649756841809
0.008775397264606077,0.020788663041028277,0.006098176729654372,0.009530384900566985,0.009004345516217371
0.00885445489762049,0.020569044137620132,0.006444406432453264,0.010005461156966086,0.00808029896425054
0.008933512530634902,0.020083570772191625,0.006488715590847172,0.010334018567933687,0.007923642423499397
0.009012570163649425,0.019560531015390653,0.006577333907634989,0.01052271708098941,0.00830279665981011
0.009091627796663837,0.018277494263901004,0.006486654699759089,0.010735835401617044,0.008504860893532598
0.009328800695707296,0.01912129320857439,0.006091994056390101,0.012551781091965003,0.007639844342428509
0.009407858328721708,0.020456344963502807,0.00671747450162501,0.013162276281262916,0.00802353934803636
0.00948691596173612,0.020066232437712023,0.006739113858049945,0.013057937103455625,0.008352745122078592
0.009565973594750754,0.01948828795505904,0.006777240343179589,0.01299577759327257,0.008859040898709064
0.009645031227765055,0.019491177677472313,0.006976116333180144,0.013100116771079862,0.009106512825402882
0.009882204126808514,0.017748675062273525,0.007413025243854936,0.013137856473690993,0.009746761296298825
0.009961261759823037,0.018208140925982663,0.0073347113825075715,0.013883770595887718,0.010232623611092187
0.010040319392837449,0.018390193438018357,0.0071615965311081185,0.013979229843668839,0.010568640539080132
0.010119377025851972,0.01878608540863566,0.006975085887636099,0.014170148339231095,0.010761623234208345
0.010198434658866384,0.017329665312350098,0.00651756806608041,0.013974789878655774,0.010979580160470792
0.010435607557909732,0.016428071919411424,0.006818458164941362,0.013124536578651771,0.012836754802998729
0.010514665190924255,0.016355828859079796,0.007294524006289844,0.01447206596012024,0.013461110581354699
0.010593722823938778,0.017245863362365416,0.007155413857843854,0.014518685592757541,0.013354402502872037
0.01067278045695308,0.017965404243268396,0.00694932474903499,0.014600824945499441,0.013290831732712158
0.010751838089967714,0.01807810341738572,0.006950355194579035,0.015029281569261255,0.01339753981119482
0.010989010989011061,0.01851734122420201,0.0063289965315203,0.015970554152033287,0.013436136350220465
0.011068068622025584,0.018696504013824444,0.006492837373023353,0.015801835481536408,0.01419898559213903
0.011226183888054408,0.017401908372681726,0.0065577554422981445,0.015428878420438052,0.014296612132027417
0.011305241521068932,0.018193692313916335,0.006698926481832217,0.015027061586754695,0.014491865211804192
0.01154241442011228,0.018511561779375477,0.0061795819276338725,0.014041389353851894,0.014292071362730294
0.011621472053126802,0.017635975888156186,0.005858082917892037,0.014689624245760952,0.013422514042329053
0.011700529686141214,0.019005704312043792,0.005832321779290935,0.015715256163781444,0.014800637524009314
0.011779587319155738,0.020222277448028347,0.006149699006856583,0.015415558525398818,0.014848315601629233
0.01185864495217026,0.020762655539308894,0.006406279947323627,0.01497156202409125,0.014932319833626223
0.012095817851213608,0.021236570015084347,0.006446467323541354,0.014973782006597797,0.015370504070799693
0.012174875484228131,0.020823339709987454,0.006603095046236098,0.013635132555155471,0.016333147161792155
0.012253933117242544,0.01986973131361003,0.006666982669966844,0.013988109773694996,0.016160597928501053
0.012332990750257067,0.02018760077906917,0.006205343066234981,0.014127968671606886,0.015779173307541763
0.012412048383271479,0.019115513763747857,0.006487685145303127,0.014432106275002562,0.015368233686151103
0.012649221282314937,0.01729498864339092,0.006601034155148001,0.013313235091707482,0.014360182902187296
0.01272827891532946,0.017433695319227643,0.006288809155302572,0.012620600549667682,0.015023135219568912
0.012807336548343762,0.01780935923295207,0.006777240343179589,0.012565100987004238,0.01607205292720694
0.012886394181358396,0.01746837198818682,0.007211057917222253,0.01324885559901788,0.015765550999650366
0.012965451814372808,0.01675461055211036,0.007403751233958544,0.013801631243145818,0.015311474069936937
0.013202624713416267,0.017364341981309275,0.007572744303181809,0.013888210560900782,0.015313744454585512
0.013281682346430568,0.017537725326105175,0.007425390590383472,0.014225647901894553,0.013944702511499499
0.013360739979445091,0.01735567281406948,0.007085343560848844,0.014363286817299897,0.014305693670621691
0.013439797612459614,0.01618822495911043,0.007198692570693718,0.01336873465437094,0.014448727903481423
0.013518855245474026,0.014275228721529018,0.006816397273853272,0.013977009861162307,0.01475977060033512
0.013756028144517485,0.011261248244493635,0.006167216581105344,0.014221207936881461,0.013615496737457267
0.013835085777531786,0.011376837141024235,0.0062166779672194715,0.013548553237400507,0.01290713672710432
0.01391414341054642,0.012394019430493522,0.006350635887945228,0.014600824945499441,0.01285037711089014
0.013993201043560943,0.012853485294202646,0.006229043313748,0.015535437580751876,0.013549655582648812
0.014072258676575355,0.011576227987539517,0.005974523264369046,0.015950574309474455,0.01411498136014204
0.014309431575618703,0.01253561582874349,0.006191947274162408,0.016314651440546654,0.014203526361436153
0.014388489208633226,0.012694550561473061,0.006253774006805064,0.015997193942111743,0.014548624828018372
0.014467546841647638,0.012888161963161823,0.006188855937530272,0.015264599714954266,0.014689388676229542
0.014546604474662161,0.010671744872187569,0.005772555937736363,0.01550879779067342,0.013672256353671447
0.014625662107676574,0.009354031451738742,0.00509040098757901,0.014685184280747873,0.014294341747378855
0.014862835006719921,0.009550532575840764,0.004015646285140773,0.013286595301629026,0.014544084058721235
0.014941892639734444,0.007628867171019557,0.004056864106902546,0.01339315446194285,0.013856157510205386
0.015020950272748967,0.006094424569575846,0.004419580938406154,0.013681752187792759,0.014932319833626223
0.01510000790576338,0.0033520779993873873,0.0045834217799092004,0.013419794252021305,0.015888151770673
0.015179065538777903,0.004638004473290297,0.004127964849441602,0.012871458572906447,0.01631271369995506
0.01541623843782125,0.0075074988296624234,0.00447007277006432,0.013339874881785937,0.01668505678232006
0.015495296070835773,0.007478601605529767,0.004526747274986757,0.013473073832178203,0.016360391777574965
0.015574353703850186,0.008302172493310292,0.004595787126437729,0.013333214934266327,0.015611164843547812
0.015653411336864598,0.006718604610841075,0.0038054353941557283,0.012436342001625036,0.01586090715489019
0.01573246896987912,0.0078311477399481,0.0033355522260715108,0.010966713582296977,0.015018594450271774
0.016048699501937103,0.007984303027851136,0.003405622523066528,0.008651271827978008,0.013588252121674457
0.016127757134951515,0.008359966941575592,0.0027203762362770466,0.008740071128239518,0.013697230584805695
0.016206814767965927,0.007224306033162445,0.0021732096523895024,0.009521504970540842,0.013992380589119405
0.01628587240098045,0.008073884422662353,0.0011953168310914301,0.009874482189080352,0.01372447520058849
0.016523045300023798,0.007562403555514463,0.0016538650981911575,0.00889324992119063,0.0131636901923924
0.01660210293303832,0.007391909933131838,0.0026770975234271834,0.009630284113361184,0.013642741353240076
0.016681160566052733,0.00782536829512158,0.0026667930679867384,0.009752383151220775,0.013778964432154095
0.016760218199067145,0.006701266276361487,0.0029604700480393743,0.009901121979158808,0.013635930199294363
0.016839275832081668,0.006175336797147268,0.002395785889903076,0.008198395396644284,0.012718694801273245
0.017076448731125016,0.006446970703994165,0.0027925074243601473,0.007186083373663027,0.011215700163921788
0.01715550636413965,0.006686817664295172,0.0028471210381944938,0.007337042184107592,0.008847688975466228
0.017234563997154062,0.006108873181642174,0.0029810789589202573,0.005860753817259937,0.008938504361408917
0.017313621630168474,0.004629335306050503,0.002576113860110838,0.004681943106288333,0.009737679757704565
0.017392679263182997,0.004583099747438257,0.002879064850059867,0.002575179707583919,0.01009867091682673
0.017629852162226345,0.0026383165633109273,0.002696675988764021,0.0035630719229932523,0.009095160902160046
0.017708909795240757,0.003698844688979172,0.0026358797016654105,0.005767514551985334,0.009848928605484336
0.01778796742825528,0.0027741335167343895,0.002790446533272064,0.005745314726919956,0.009973799761155533
0.017867025061269803,0.001592237049709011,0.0023896032166388116,0.006378009741283247,0.010125915532609539
0.017946082694284216,0.0030602160356476144,0.00220206212762274,0.005161459327700499,0.008384530507158525
0.018183255593327674,0.0056291792610401875,0.0022989240087629113,0.00601615259271758,0.007349235107411908
0.018262313226342086,0.005707201766198336,0.0023844509889185926,0.006133811665564079,0.007503621263514476
0.01834137085935661,0.00460621752674438,0.0021783618801097283,0.006422409391414002,0.00599381547221732
0.018420428492371133,0.0049789917180555615,0.0016507737615590289,0.005549956266344622,0.004788241223828149
0.018499486125385434,0.004635114750877037,0.0016342866328543128,0.006202631123266758,0.002633646192337913
0.018736659024429003,0.0052072797887035005,0.0009407967817124767,0.005809694219609557,0.0036439673609502954
0.018815716657443304,0.002785692406387444,0.0013189702963767487,0.005678715251723823,0.005898459316977495
0.018894774290457828,0.001424633149739632,0.0009892277222825659,0.006011712627704502,0.005875755470491809
0.01897383192347235,0.0,0.0005677754947684341,0.005148139432661278,0.006522815095333465
0.019052889556486652,0.0013206031428620868,0.0010912418311429563,0.004744102616471388,0.005278644307918648
0.01929006245553011,0.002245314315106897,0.002007307919798366,0.004952780972085943,0.0061527423976170115
0.019369120088544634,0.0009998439549896848,0.002035129949487558,0.005137039520128589,0.006273072783991071
0.019448177721559157,0.0009536083963774394,0.0016425301972066673,0.004693043018821022,0.006568222788304795
0.01952723535457368,0.0029706346408364115,0.0017754576723883926,0.0035564119754736417,0.00567596162141791
0.019606292987588092,0.004918307547377002,0.0016528346526471123,0.003520892255369029,0.006343454708096649
0.01984346588663144,0.005577164257601408,0.0018568628703678931,0.0020268440284690603,0.005941596625300263
0.01992252351964585,0.0048836308784178245,0.0009933495044587397,0.0028415776083684507,0.005807643931034806
0.020001581152660375,0.004952984216336193,0.0005080096532138582,0.002131183206276338,0.006148201628319888
0.020080638785674787,0.004250781669912801,0.0,0.0012232103611023726,0.00526502200002725
0.02015969641868931,0.0026729932322701044,0.0004709136136282592,0.0023509614744235963,0.004851811993988028
0.02039686931773277,0.0018552017893161132,0.0008006561877224525,0.004324525922735731,0.005065228150953338
0.020475926950747292,0.0024851612754078906,0.00035653415823934387,0.004384465450412253,0.005253670076784428
0.020554984583761704,0.002467822940928302,0.00034004702953463126,0.0035386521154213285,0.004799593147070985
0.020634042216776116,0.003340519109734319,0.0010592980192775762,0.0038250298587647197,0.0036371562070045965
0.02071309984979064,0.004736255035341308,0.0017538183159634575,0.00356085194048672,0.0036008300526275266
0.020950272748833987,0.0055280389765759025,0.0019887599000055663,0.004000408476781209,0.002072861184141822
0.02102933038184851,0.004669791419836214,0.0017414529694349291,0.0021400631363024947,0.0029060923501659647
0.02110838801486281,0.00304865714599456,0.0017661836624919929,0.0010944513757231572,0.002179569262624484
0.021187445647877334,0.003511012732116958,0.0015157853952892202,0.0,0.0012509819413605155
0.021266503280891857,0.005282412571448389,0.000953162128241012,0.0010145320054878032,0.00240433734283263
0.021503676179935316,0.006941113236662494,0.000661546039276463,0.0017249264075799159,0.004422709295408833
0.02158273381294984,0.006418073479861536,0.0008861831678781303,0.0007681139472621029,0.004484009680920151
0.02166179144596414,0.007206967698682856,0.0008800004946138661,0.0007325942271574903,0.0036189931298160616
0.021740849078978663,0.006230241522999294,0.0011911950489152494,0.002282142016720917,0.003911872749481224
0.021819906711993187,0.006259138747131951,0.0016889002466886661,0.003778410226127432,0.0036416969763017337
0.022057079611036534,0.006900657122876769,0.001971242325756812,0.004284566237618054,0.004091233136718039
0.022136137244051057,0.005736098990330993,0.0016651999991756476,0.003751770436048976,0.0021886508012187583
0.02221519487706547,0.005944159004086055,0.0010871200489667755,0.003805050016205888,0.00111929963174362
0.022373310143094516,0.005675414819652433,0.001251991336013867,0.003265594267117186,0.0
0.022610483042137863,0.0060828656799227915,0.0018836544545130472,0.0020534838185475163,0.0010375657843951919
0.022689540675152275,0.00654233154363193,0.002475130196794493,0.0014252287691973037,0.0017640888719367004
0.0227685983081668,0.006498985707432944,0.0022886195533224664,0.0019091849556225615,0.0007855530884042505
0.02284765594118121,0.006056858178203409,0.002569931186846567,0.0018958650605833266,0.0007492269340271668
0.022926713574195623,0.007732897177897102,0.0022216405929595846,0.0025662997775577623,0.0023339554187270517
0.02316388647323908,0.008276164991590923,0.0022319450484000296,0.003638551328215542,0.003864194671861318
0.023242944106253494,0.008926352534575535,0.002460703959177867,0.004246826535006909,0.004381842371734626
0.023322001739268017,0.009957983436111137,0.002045434404928003,0.003587491730565176,0.0038369500560785086
0.02340105937228243,0.00971235703098361,0.002119626484099194,0.0023420815443974397,0.0038914392876441273
0.02348011700529684,0.009330913672432634,0.002023795048503075,0.002697278745443496,0.003339735818042311
0.0237172899043403,0.00966034202754483,0.0021690878702133216,0.004058128021951199,0.0021001057999246314
0.023796347537354823,0.008952360036294918,0.002332928711716375,0.0053323979807039235,0.0014575869443801265
0.023875405170369346,0.010036005941269285,0.002317472028555711,0.00493058114702058,0.0019525307977677625
0.02395446280338387,0.009790379536141758,0.002159813860316929,0.005536636371305401,0.0019389084898763648
0.02403352043639817,0.009062169487998983,0.0027574722758626456,0.004786282284095611,0.0026245646537436385
0.02427069333544163,0.008830991694937784,0.0029511960381429746,0.004808482109160989,0.0037211604390015862
0.02434975096845604,0.009995549827483574,0.0031830462855529547,0.005301318225612389,0.004343245832708981
0.024428808601470564,0.010038895663682545,0.0035509153447767818,0.004406665275477631,0.003668941592084543
0.024507866234484976,0.010015777884376437,0.00346332747353301,0.004566504015948353,0.0023952558042383554
0.02458692386749939,0.010486802637738615,0.003327308661719156,0.004360045642840343,0.0027585173480091096
0.024824096766542958,0.009952203991284589,0.0034447794537402106,0.004673063176262177,0.004150263137580781
0.024982212032571893,0.010226727620544773,0.0031923202954493475,0.005026040394801701,0.005453463925858326
0.025061269665586305,0.009486958682748944,0.003578737374465974,0.00499274065720362,0.00504252430446768
0.025140327298600718,0.009611216746519338,0.0034911495032222024,0.004653083333703345,0.005662339313526499
0.025377500197644176,0.01004467510850908,0.00323147722612303,0.005940673187495291,0.004894949302310797
0.02553561546367311,0.008955249758708178,0.0031490415825994843,0.0063580298987244155,0.004917653148796483
0.025614673096687524,0.0076433157830858856,0.0035643111368493553,0.006857525962695427,0.00542167854077838
0.025693730729702158,0.0073803510434787695,0.0035797678200100193,0.007650059717529439,0.004506713527405823
0.025930903628745505,0.00577366538170343,0.0035715242556576647,0.007461361204473715,0.004670181222102651
0.026009961261759917,0.005617620371387119,0.0037394868793368917,0.007168323513610728,0.004459035449785917
0.02608901889477433,0.004632225028463777,0.0035488544536886844,0.007421401519356038,0.004779159685233875
0.026168076527788853,0.005510700642096314,0.003646746780372901,0.006877505805254258,0.005140150844356067
0.026247134160803376,0.00571298121102487,0.0033829527210975548,0.007709999245205962,0.005106095074627545
0.026484307059846723,0.004921197269790262,0.0034272618794914562,0.007521300732150238,0.004758726223396778
0.026563364692861247,0.005279522849035129,0.0035818287110981097,0.006961865140502704,0.0060755493195657345
0.026642422325875548,0.0059846151178717805,0.0031933507409933927,0.006784266539979669,0.006502381633496354
0.02672147995889007,0.009394487565524468,0.0027255284639972656,0.0076789194901144275,0.007013218179423977
0.026800537591904705,0.010625509313575351,0.0026317579194892297,0.007712219227712494,0.007823745498962448
0.027037710490948053,0.010287411791223333,0.0020588301970005836,0.007694459367660195,0.0076307628038342346
0.027116768123962465,0.009492738127575465,0.002003186137622185,0.008056316516225862,0.007331072030223373
0.027195825756976877,0.010041785386095806,0.001651804207103067,0.007645619752516347,0.0075898958801600275
0.0272748833899914,0.011362388528957906,0.001965059652492541,0.007856518090637463,0.007033651641261074
0.027353941023005923,0.011735162720269088,0.0020371908405756554,0.0072882025689637725,0.007885045884473751
0.02759111392204927,0.01172360383061602,0.0017548487615075027,0.007383661816744894,0.007692063189345538
0.027670171555063683,0.011668699104763994,0.001882624008969002,0.007716659192725572,0.007119926257906625
0.027749229188078206,0.01313378836828935,0.00213405272171582,0.006879725787760804,0.006938295486021248
0.02782828682109273,0.014006484537095368,0.0033499784636881365,0.005871853729792625,0.007853260499393819
0.02790734445410703,0.01375218896472806,0.003788948265451019,0.005669835321697667,0.007887316269122313
0.0281445173531506,0.015280852121345223,0.003668386136797829,0.004435525048062633,0.007869153191933792
0.028223574986165012,0.016124651066018597,0.003385013612185638,0.004315645992709574,0.008239225889650231
0.028302632619179535,0.01809255202945205,0.0035807982655540575,0.003558631957980188,0.007819204729665297
0.028381690252193947,0.01764464505539598,0.00405171187918232,0.004233506639967674,0.008034891271279196
0.02846074788520836,0.01846243649834997,0.0041846393543640385,0.004388905415425345,0.007453672801245995
0.028697920784251707,0.02112965028579354,0.004180517572187865,0.0037806302086339644,0.007551299341134382
0.02877697841726623,0.020239615782507936,0.00416093910685102,0.004055908039444667,0.007891857038419464
0.028856036050280864,0.02125679807197721,0.0046833749976815005,0.004597583771039901,0.0070359220259096356
0.028935093683295054,0.01986973131361003,0.004994569551982891,0.007217163128754561,0.006005167395460156
0.02901415131630969,0.021268356961630264,0.0049038903441069905,0.008162875676539685,0.005798562392440532
0.02933038184836756,0.021363717801268015,0.005448996036906437,0.00790313772327475,0.004536228527837194
0.029409439481382083,0.02013558577563039,0.005749886135767383,0.007292642533976837,0.004413627756814559
0.029488497114396495,0.0200864604946049,0.006451619551261573,0.007714439210219026,0.003639426591653172
0.029567554747410907,0.020282961618706907,0.006291900491934701,0.00872897121570683,0.004329623524817583
0.029804727646454254,0.020748206927242566,0.006583516580899253,0.009015348959050207,0.004488550450217288
0.029883785279468777,0.019462280453339656,0.0075346178180521715,0.00900646902902405,0.0038664650565098796
0.02996284291248341,0.020886913603079288,0.007217240590486517,0.008964289361399841,0.00414799275293222
0.030041900545497824,0.02069330220139054,0.007579957421990118,0.010089820492214532,0.004701966607182598
0.030120958178512236,0.021675807821900636,0.007085343560848844,0.010760255209188968,0.007381020492491855
0.030358131077555583,0.021346379466788412,0.007584079204166299,0.010564896748613634,0.008348204352781455
0.030437188710570107,0.023481884330191258,0.0076180839071197624,0.011739267494572145,0.008082569348899102
0.03051624634358452,0.023322949597461673,0.007180144550900918,0.012387502386481203,0.007458213570543132
0.030595303976599042,0.023247816814716785,0.007162626976652171,0.013899310473433471,0.007889586653770889
0.030674361609613454,0.02297040346304334,0.007232697273647181,0.013555213184920104,0.00892715243816608
0.030911534508656913,0.02240401787004341,0.007398599006238318,0.01418346823427033,0.009220032057831243
0.030990592141671436,0.02154866003571697,0.00694005073913859,0.016232512087804754,0.009210950519236968
0.031069649774685737,0.022860594011339275,0.007448060392352445,0.015548757475791097,0.0091678132109142
0.03114870740770037,0.022551393713119927,0.007379020540901473,0.01633019131809242,0.010318898227737752
0.031227765040714783,0.022577401214839296,0.007729372025876553,0.015264599714954266,0.01100455439160504
0.03146493793975824,0.02214972229767609,0.007611901233855498,0.016339071248118578,0.010804760542531128
0.031543995572772654,0.020554595525553818,0.008373400490904261,0.01641233067083432,0.012005794021623148
0.031623053205787066,0.020938928606518067,0.008316725985981824,0.01546883810555573,0.012668746339004763
0.03170211083880159,0.020551705803140544,0.00828993440183667,0.015431098402944599,0.014214878284679003
0.03178116847181611,0.020811780820334413,0.008191011629608409,0.015582057213389164,0.013862968664151085
0.03201834137085946,0.02149086558745167,0.007989044302975725,0.015939474396941752,0.014505487519695603
0.03209739900387387,0.023360515988834124,0.007684032421938599,0.014951582181532419,0.016601052550323084
0.032176456636888395,0.023085992359573954,0.008151854698934726,0.016046033557255576,0.0159017740785644
0.03225551426990292,0.023048425968201502,0.008041597025721981,0.015897294729317543,0.016700949474860033
0.03257174480196079,0.02191565478220163,0.008050871035618381,0.01665208878154041,0.015611164843547812
0.0326508024349752,0.024285227161078907,0.007898365095099825,0.016399010775795086,0.016710031013454307
0.03272986006798961,0.024123402705936076,0.0073295591547873455,0.01803957784812657,0.016784953706857023
0.03280891770100414,0.024363249666237055,0.007466608412145245,0.017917478810266993,0.01582004023121597
0.03288797533401855,0.023088882081987214,0.0073285287092433,0.017859759265097003,0.01578144369219034
0.033125148233061896,0.024042490478364653,0.007421268808207298,0.01764664094446937,0.015935829848292907
0.03320420586607653,0.022568732047599516,0.007663423511057709,0.017211524373187945,0.016301361776712223
0.03328326349909094,0.022450253428655642,0.008330121778054398,0.016554409551252744,0.015291040608099826
0.033362321132105466,0.02374484906979836,0.008232229451370188,0.017562281609220923,0.016410340239843446
0.03344137876511988,0.02454530217827275,0.008218833659297615,0.01732474348102138,0.01625822446838944
0.033678551664163225,0.024773590248920688,0.007814899006032234,0.01734472332358021,0.01703015524890228
0.03375760929717775,0.026631681760650075,0.008659864352148581,0.017016165912612624,0.01677133139896561
0.03383666693019227,0.027449473203604066,0.008602159401682099,0.01579073556900372,0.01844914565425676
0.03391572456320657,0.02687441844336433,0.00868768638183778,0.016085993242373267,0.018324274498585563
0.033994782196221096,0.025643396695313445,0.008233259896914234,0.015788515586497187,0.01826524449772282
0.034231955095264444,0.024704236911002334,0.008573306926448861,0.0159883140120856,0.01804728757146036
0.03431101272827908,0.024938304426476793,0.008047779698986252,0.01651000990112199,0.017602292180341206
0.0343900703612936,0.02522727666780329,0.008005531431680427,0.01794633858285198,0.016930258324365316
0.0344691279943079,0.02421298410074728,0.00846717103541229,0.01773544024473088,0.01796101295481481
0.034548185627322425,0.024146520485242184,0.008752604451112572,0.01770658047214589,0.017718081797418128
