Data,Ultimo
256.3056,989.82
256.3704,968.65
256.392,948.09
256.4136,953.99
256.4568,989.03
256.5216,976.98
256.5432,952.83
256.5648,920.47
256.5864,927.37
256.608,921.39
256.6728,917.93
256.69440000000003,901.05
256.716,906.04
256.7376,881.56
256.7592,847.76
256.824,819.85
256.8456,797.7
256.8672,843.42
256.8888,838.68
256.9104,852.84
256.97520000000003,898.96
256.9968,902.78
257.0184,911.62
257.04,884.66
257.0616,864.24
257.1264,834.6
257.14799999999997,859.57
257.1696,876.77
257.19120000000004,905.46
257.2128,908.64
257.2776,903.8
257.2992,884.21
257.3208,919.62
257.3424,930.25
257.364,928.77
257.42879999999997,950.72
257.4504,937.43
257.47200000000004,949.36
257.4936,962.7
257.5152,940.86
257.58,947.95
257.6016,934.82
257.6232,917.87
257.6448,917.8
257.6664,916.07
257.75280000000004,878.02
257.7744,893.4
257.796,879.15
257.8176,893.92
257.8824,902.96
257.904,909.58
257.9256,909.45
257.9472,886.91
257.9688,889.81
258.03360000000004,891.1
258.05519999999996,873.52
258.0768,869.46
258.0984,843.32
258.12,845.39
258.1848,833.7
258.2064,819.29
258.228,839.66
258.2496,854.95
258.27119999999996,827.37
258.336,815.28
258.3576,847.91
258.3792,827.91
258.4008,818.95
258.4224,800.58
258.4872,785.28
258.5088,798.55
258.5304,776.76
258.55199999999996,803.92
258.5736,835.32
258.6384,841.44
258.66,881.27
258.6816,860.02
258.7032,879.2
258.7248,884.39
258.7896,899.72
258.8112,890.16
258.8328,896.14
258.8544,882.5
258.876,897.65
258.9408,890.23
258.9624,882.15
258.984,890.71
259.0056,885.76
259.0272,900.96
259.092,908.35
259.1136,915.39
259.1352,923.76
259.1568,902.65
259.1784,894.74
259.2432,876.19
259.2648,882.95
259.2864,882.53
259.308,904.27
259.3296,909.83
259.3944,900.36
259.416,896.74
259.4376,914.15
259.4592,933.76
259.4808,930.55
259.54560000000004,932.88
259.5672,913.31
259.5888,938.87
259.632,936.31
259.6968,934.53
259.7184,920.75
259.74,917.57
259.76160000000004,906.55
259.78319999999997,912.23
259.848,892.0
259.8696,904.45
259.8912,904.96
259.9128,901.59
259.9344,889.48
259.9992,910.4
260.0208,902.99
260.0424,891.12
260.06399999999996,884.25
260.0856,895.75
260.1504,897.38
260.172,892.47
260.2152,889.66
260.2368,875.4
260.3016,879.39
260.3232,879.82
260.3664,909.03
260.38800000000003,908.59
260.4528,929.01
260.4744,922.93
260.496,909.93
260.5176,927.58
260.5392,927.57
260.604,926.26
260.62559999999996,931.66
260.6472,918.22
260.66880000000003,914.6
260.6904,901.78
260.7768,887.62
260.7984,878.36
260.82,887.34
260.84159999999997,861.4
260.90639999999996,847.48
260.928,858.54
260.94960000000003,864.36
260.9712,844.61
260.9928,855.7
261.0576,860.32
261.0792,848.2
261.1008,843.59
261.12239999999997,838.15
261.144,829.69
261.2088,835.97
261.2304,829.2
261.252,818.68
261.2736,817.37
261.2952,834.89
261.3816,851.17
261.4032,845.13
261.4248,837.1
261.4464,848.17
261.5112,832.58
261.5328,838.57
261.5544,827.55
261.576,837.28
261.5976,841.15
261.6624,834.81
261.684,821.99
261.7056,829.85
261.7272,822.1
261.7488,828.89
261.8136,807.48
261.8352,800.73
261.8568,804.19
261.8784,831.9
261.90000000000003,833.27
261.9648,862.79
261.9864,866.45
262.008,874.02
262.0296,875.67
262.0512,895.79
262.11600000000004,864.23
262.13759999999996,874.74
262.1592,869.95
262.18080000000003,868.52
262.2024,863.5
262.2672,848.18
262.2888,858.48
262.3104,880.9
262.332,876.45
262.3536,878.85
262.41839999999996,879.93
262.44,878.29
262.46160000000003,865.99
262.4832,871.58
262.5048,868.3
262.5696,885.23
262.5912,890.81
262.6128,879.91
262.63439999999997,893.58
262.7208,892.01
262.74240000000003,911.37
262.764,919.02
262.7856,911.43
262.8072,898.81
262.872,914.84
262.8936,917.84
262.91519999999997,916.92
262.9368,916.3
262.9584,930.08
263.02320000000003,926.55
263.0448,934.39
263.0664,929.62
263.088,920.27
263.1096,933.41
263.1744,945.11
263.19599999999997,942.3
263.2176,939.28
263.2392,946.67
263.2608,944.3
263.3256,920.77
263.3472,919.73
263.3688,923.42
263.3904,931.87
263.412,933.22
263.4984,951.48
263.52,953.22
263.5416,949.64
263.5632,963.59
263.628,967.0
263.6496,971.56
263.6712,986.24
263.6928,990.14
263.7144,987.76
263.7792,975.93
263.8008,984.84
263.8224,997.48
263.844,998.51
263.8656,988.61
263.9304,1010.74
263.952,1011.66
263.97360000000003,1010.09
263.9952,994.7
264.0168,995.69
264.0816,981.64
264.1032,983.45
264.1248,975.32
264.14639999999997,985.82
264.168,976.22
264.2328,974.5
264.25440000000003,982.32
264.276,993.75
264.2976,985.7
264.384,1004.42
264.4056,1007.84
264.42719999999997,1002.21
264.4488,988.7
264.47040000000004,998.14
264.53520000000003,1003.86
264.5568,1000.42
264.5784,994.0
264.6,981.73
264.6216,993.32
264.6864,978.8
264.70799999999997,988.11
264.7296,988.61
264.75120000000004,981.6
264.77279999999996,998.68
264.8376,996.52
264.8592,989.28
264.8808,987.49
264.9024,990.31
264.924,980.15
264.98879999999997,982.82
265.0104,965.46
265.032,967.08
265.05359999999996,974.12
265.0752,977.59
265.14,980.59
265.1616,990.35
265.1832,984.03
265.2048,990.51
265.2264,990.67
265.2912,999.74
265.3128,1002.35
265.33439999999996,1000.3
265.356,1003.27
265.37760000000003,993.06
265.4424,993.71
265.464,996.73
265.4856,996.79
265.5072,1002.84
265.5288,1008.01
265.6152,1021.99
265.6368,1026.27
265.65840000000003,1027.97
265.68,1021.39
265.7448,1031.64
265.7664,1023.17
265.788,1010.92
265.8096,1016.42
265.83119999999997,1018.63
265.896,1014.81
265.9176,1029.32
265.9392,1025.97
265.9608,1039.58
265.9824,1036.3
266.0472,1022.82
266.0688,1029.03
266.0904,1009.38
266.112,1003.27
266.1336,996.85
266.1984,1006.58
266.21999999999997,995.97
266.2416,1018.22
266.2632,1020.24
266.2848,1029.85
266.3496,1034.35
266.3712,1039.25
266.3928,1033.78
266.4144,1038.73
266.436,1038.06
266.50079999999997,1045.35
266.5224,1049.48
266.54400000000004,1046.76
266.5656,1050.07
266.5872,1039.32
266.652,1044.68
266.6736,1046.03
266.6952,1030.36
266.7168,1033.77
266.7384,1028.91
266.8032,1031.13
266.82480000000004,1046.79
266.8464,1048.11
266.868,1046.94
266.88960000000003,1050.71
266.9544,1059.02
266.976,1053.25
266.9976,1051.81
267.0192,1058.05
267.0408,1053.21
267.10560000000004,1047.11
267.1272,1046.57
267.1488,1058.56
267.17040000000003,1058.41
267.192,1050.35
267.2568,1043.63
267.2784,1034.15
267.3,1042.44
267.3216,1033.65
267.34319999999997,1035.28
267.40799999999996,1052.08
267.4296,1053.89
267.45120000000003,1058.45
267.4944,1058.2
267.5592,1070.12
267.5808,1066.62
267.6024,1064.73
267.62399999999997,1069.72
267.6456,1061.5
267.7104,1069.3
267.732,1060.18
267.7536,1059.05
267.7752,1071.21
267.7968,1074.14
267.8616,1068.04
267.8832,1075.13
267.90479999999997,1076.48
267.9264,1089.18
267.948,1088.67
268.0128,1092.94
268.0344,1096.02
268.056,1094.04
268.0992,1095.89
268.164,1109.48
268.1856,1109.64
268.2072,1111.92
268.2504,1108.48
268.3152,1122.22
268.3368,1123.67
268.3584,1126.33
268.38,1131.92
268.4016,1121.86
268.4664,1127.23
268.488,1121.22
268.5096,1130.52
268.5312,1132.05
268.5528,1139.83
268.6392,1138.77
268.6608,1147.62
268.68240000000003,1143.94
268.704,1141.55
268.7688,1155.37
268.7904,1144.05
268.812,1128.48
268.8336,1134.11
268.85519999999997,1131.13
268.92,1135.26
268.9416,1136.03
268.96320000000003,1126.52
268.9848,1128.59
269.0064,1142.76
269.0712,1139.81
269.0928,1145.54
269.1144,1157.76
269.13599999999997,1152.11
269.1576,1145.81
269.244,1156.99
269.2656,1151.82
269.2872,1147.06
269.3088,1144.11
269.3736,1140.99
269.3952,1139.09
269.41679999999997,1143.67
269.4384,1144.91
269.46000000000004,1144.94
269.5248,1155.97
269.5464,1149.1
269.568,1151.04
269.5896,1154.88
269.6112,1156.86
269.676,1147.2
269.69759999999997,1140.58
269.7192,1123.89
269.74080000000004,1106.78
269.7624,1120.57
269.8272,1104.49
269.8488,1110.7
269.8704,1123.75
269.892,1122.32
269.9136,1109.78
269.97839999999997,1095.4
270.0,1093.95
270.02160000000003,1091.33
270.04319999999996,1109.19
270.0648,1108.06
270.1296,1122.47
270.1512,1127.0
270.1728,1126.21
270.1944,1132.17
270.216,1141.81
270.2808,1150.57
270.3024,1148.16
270.324,1140.53
270.3456,1139.32
270.432,1145.2
270.4536,1129.44
270.4752,1128.17
270.4968,1128.84
270.5184,1134.61
270.5832,1135.82
270.6048,1118.15
270.6264,1124.09
270.648,1139.93
270.6696,1140.6
270.7344,1135.53
270.756,1138.11
270.7776,1122.41
270.7992,1113.89
270.8208,1107.3
270.8856,1117.49
270.9072,1119.55
270.9288,1121.53
270.9504,1113.99
270.972,1098.7
271.0368,1087.12
271.0584,1095.45
271.08,1097.28
271.1016,1096.44
271.1232,1095.7
271.188,1084.1
271.2096,1091.49
271.2312,1088.68
271.25280000000004,1089.19
271.2744,1093.56
271.3392,1095.41
271.3608,1113.05
271.3824,1114.94
271.404,1121.28
271.4256,1120.68
271.512,1121.2
271.53360000000004,1124.99
271.5552,1116.64
271.5768,1122.5
271.6416,1140.42
271.6632,1142.18
271.6848,1131.33
271.7064,1136.47
271.7928,1125.29
271.81440000000003,1132.01
271.836,1133.56
271.8576,1132.05
271.8792,1135.02
271.944,1130.3
271.9656,1134.41
271.9872,1144.06
272.0088,1140.65
272.0304,1134.43
272.09520000000003,1133.35
272.1168,1136.2
272.1384,1140.84
272.16,1128.94
272.1816,1125.38
272.268,1116.21
272.2896,1118.33
272.3112,1109.11
272.33279999999996,1112.81
272.39759999999995,1114.35
272.4192,1115.14
272.4408,1111.47
272.4624,1106.69
272.484,1101.39
272.54879999999997,1100.9
272.5704,1108.67
272.592,1093.88
272.61359999999996,1096.84
272.6352,1086.2
272.7,1084.07
272.7216,1094.83
272.7432,1095.42
272.7648,1100.43
272.7864,1101.72
272.8512,1106.62
272.8728,1099.69
272.8944,1098.63
272.916,1080.7
272.9376,1063.97
273.0024,1065.22
273.024,1079.04
273.0456,1075.79
273.0672,1063.23
273.0888,1064.8
273.1536,1079.34
273.1752,1081.71
273.1968,1095.17
273.2184,1091.23
273.24,1098.35
273.3048,1095.68
273.3264,1096.19
273.348,1104.96
273.3696,1105.09
273.3912,1107.77
273.456,1099.15
273.4776,1104.24
273.4992,1105.91
273.5208,1118.31
273.5424,1113.63
273.6288,1121.3
273.6504,1116.27
273.672,1118.38
273.6936,1123.92
273.7584,1125.82
273.78,1128.33
273.8016,1120.37
273.82320000000004,1123.5
273.8448,1128.55
273.9096,1122.2
273.9312,1129.3
273.9528,1113.56
273.9744,1108.36
273.996,1110.11
274.0608,1103.52
274.0824,1110.06
274.10400000000004,1114.8
274.12559999999996,1114.58
274.1472,1131.5
274.212,1135.17
274.2336,1134.48
274.2552,1142.05
274.2768,1130.65
274.2984,1122.14
274.3632,1124.39
274.3848,1121.84
274.40639999999996,1113.65
274.428,1103.29
274.44960000000003,1108.2
274.5144,1114.02
274.536,1103.23
274.5576,1103.66
274.5792,1106.49
274.6008,1095.74
274.6656,1094.81
274.68719999999996,1111.09
274.7088,1125.4
274.73040000000003,1127.44
274.752,1130.2
274.8168,1130.51
274.8384,1130.54
274.86,1143.2
274.8816,1161.67
274.90319999999997,1166.17
274.96799999999996,1164.89
274.9896,1164.08
275.01120000000003,1162.91
275.0328,1173.48
275.0544,1184.17
275.1192,1183.81
275.1408,1175.43
275.1624,1181.94
275.18399999999997,1183.55
275.2056,1170.34
275.2704,1177.24
275.29200000000003,1176.94
275.3136,1181.76
275.3568,1182.65
275.4216,1178.57
275.4432,1173.82
275.4648,1191.37
275.4864,1190.33
275.508,1191.17
275.5728,1190.25
275.5944,1177.07
275.616,1182.81
275.6376,1189.24
275.6592,1188.0
275.724,1198.68
275.7456,1203.38
275.7672,1205.72
275.7888,1203.21
275.8104,1194.22
275.8752,1194.65
275.8968,1205.45
275.9184,1209.57
275.94,1210.13
276.0264,1204.92
276.048,1213.54
276.0696,1213.45
276.0912,1213.55
276.1128,1211.92
276.17760000000004,1202.08
276.1992,1188.05
276.2208,1183.74
276.24240000000003,1187.89
276.264,1186.19
276.3288,1190.25
276.3504,1182.99
276.372,1187.7
276.3936,1177.45
276.41519999999997,1184.52
276.5016,1195.98
276.52320000000003,1184.63
276.5448,1175.41
276.5664,1167.87
276.6312,1163.75
276.6528,1168.41
276.6744,1174.07
276.69599999999997,1174.55
276.7176,1171.36
276.7824,1181.27
276.80400000000003,1189.41
276.8256,1193.19
276.8472,1189.89
276.8688,1203.03
276.9336,1201.72
276.9552,1202.3
276.97679999999997,1191.99
276.9984,1197.01
277.02,1205.3
277.08480000000003,1206.14
277.1064,1210.12
277.128,1210.34
277.1496,1200.75
277.1712,1201.59
277.25759999999997,1184.16
277.2792,1190.8
277.3008,1200.2
277.32239999999996,1211.37
277.3872,1203.6
277.4088,1210.41
277.4304,1210.08
277.452,1210.47
277.4736,1222.12
277.53839999999997,1225.31
277.56,1219.43
277.5816,1207.01
277.6032,1209.25
277.6248,1200.08
277.6896,1206.83
277.7112,1197.75
277.7328,1188.07
277.7544,1190.21
277.776,1189.65
277.8408,1183.78
277.8624,1171.71
277.884,1172.53
277.9056,1171.42
277.992,1174.28
278.0136,1165.36
278.03520000000003,1181.41
278.0568,1180.59
278.0784,1172.92
278.1432,1176.12
278.1648,1181.39
278.1864,1184.07
278.20799999999997,1191.14
278.2296,1181.2
278.2944,1181.21
278.31600000000003,1187.76
278.3376,1173.79
278.3592,1162.05
278.3808,1142.62
278.4456,1145.98
278.4672,1152.78
278.48879999999997,1137.5
278.5104,1159.95
278.53200000000004,1152.12
278.59680000000003,1162.1
278.6184,1151.74
278.64,1156.38
278.6616,1143.22
278.6832,1156.85
278.748,1162.16
278.76959999999997,1161.17
278.7912,1175.65
278.81280000000004,1172.63
278.8344,1171.35
278.8992,1178.84
278.9208,1166.22
278.9424,1171.11
278.964,1159.36
278.9856,1154.05
279.05039999999997,1165.69
279.072,1173.8
279.09360000000004,1185.56
279.11519999999996,1191.08
279.1368,1189.28
279.2016,1193.86
279.2232,1194.07
279.2448,1190.01
279.2664,1197.62
279.288,1198.78
279.37440000000004,1191.5
279.39599999999996,1202.27
279.4176,1204.29
279.4392,1196.02
279.504,1197.51
279.5256,1197.26
279.5472,1194.67
279.5688,1200.93
279.5904,1198.11
279.6552,1200.82
279.6768,1203.91
279.6984,1206.58
279.72,1210.96
279.7416,1216.96
279.8064,1216.1
279.828,1213.61
279.8496,1213.88
279.8712,1200.73
279.89279999999997,1191.57
279.9576,1190.69
279.9792,1201.57
280.0008,1199.85
280.0224,1191.33
280.044,1194.44
280.1304,1204.99
280.152,1194.94
280.1736,1197.87
280.1952,1211.86
280.26,1219.44
280.2816,1222.21
280.3032,1223.29
280.3248,1226.5
280.3464,1227.92
280.4112,1221.13
280.4328,1229.35
280.4544,1235.2
280.476,1227.04
280.4976,1233.68
280.56239999999997,1229.03
280.584,1231.16
280.6056,1236.79
280.6272,1243.72
280.6488,1234.18
280.7136,1235.35
280.7352,1244.12
280.7568,1245.04
280.7784,1235.86
280.8,1226.42
280.8648,1223.13
280.88640000000004,1231.38
280.908,1229.13
280.9296,1237.81
280.95120000000003,1230.39
281.016,1233.87
281.0376,1219.34
281.0592,1220.24
281.0808,1219.02
281.1024,1219.71
281.16720000000004,1221.73
281.1888,1217.57
281.2104,1209.59
281.232,1212.39
281.2536,1205.1
281.3184,1212.28
281.34,1208.41
281.3616,1220.33
281.3832,1221.59
281.40479999999997,1218.02
281.4912,1233.39
281.5128,1236.36
281.5344,1231.67
281.556,1241.48
281.6208,1240.56
281.6424,1231.2
281.664,1227.16
281.68559999999997,1227.73
281.7072,1237.91
281.772,1231.02
281.7936,1221.34
281.8152,1210.2
281.8368,1214.62
281.8584,1215.29
281.9232,1215.63
281.9448,1215.66
281.96639999999996,1216.89
281.988,1227.68
282.00960000000003,1228.81
282.0744,1226.7
282.096,1214.47
282.1176,1196.39
282.1392,1191.49
282.1608,1195.9
282.2256,1187.33
282.24719999999996,1184.87
282.2688,1177.68
282.2904,1176.84
282.312,1186.57
282.3768,1190.1
282.3984,1178.14
282.42,1195.76
282.4416,1177.8
282.4632,1179.59
282.528,1199.38
282.5496,1196.54
282.5712,1191.38
282.5928,1178.9
282.6144,1198.41
282.6792,1207.01
282.7008,1202.76
282.7224,1214.76
282.744,1219.94
282.7656,1220.14
282.8304,1222.81
282.852,1218.59
282.8736,1220.65
282.8952,1230.96
282.9168,1234.72
282.9816,1233.76
283.0032,1229.01
283.0248,1231.21
283.0464,1242.8
283.068,1248.27
283.1328,1254.85
283.1544,1261.23
283.176,1265.61
283.2192,1268.25
283.284,1257.46
283.3056,1257.48
283.3272,1249.48
283.3488,1264.67
283.3704,1265.08
283.4352,1262.09
283.45680000000004,1263.7
283.47839999999997,1257.37
283.5,1255.84
283.52160000000003,1259.37
283.5864,1260.43
283.608,1267.43
283.6296,1272.74
283.6512,1270.94
283.6728,1267.32
283.7376,1259.92
283.75919999999996,1259.62
283.7808,1262.79
283.80240000000003,1268.12
283.824,1268.66
283.9104,1256.54
283.932,1258.17
283.9536,1254.42
283.9752,1248.29
284.0616,1268.8
284.08320000000003,1273.46
284.1048,1273.48
284.1264,1285.45
284.1912,1290.15
284.2128,1289.69
284.2344,1294.18
284.256,1286.06
284.2776,1287.61
284.36400000000003,1282.93
284.3856,1277.93
284.4072,1285.04
284.4288,1261.49
284.4936,1263.82
284.5152,1266.86
284.53679999999997,1264.68
284.5584,1273.83
284.58,1283.72
284.6448,1285.2
284.6664,1280.08
284.688,1282.46
284.7096,1270.84
284.7312,1264.03
284.796,1265.02
284.81759999999997,1254.78
284.8392,1265.65
284.8608,1263.78
284.8824,1266.99
284.9472,1262.86
284.9688,1275.53
284.9904,1280.0
285.012,1289.38
285.0336,1287.24
285.12,1283.04
285.1416,1292.67
285.1632,1287.79
285.1848,1289.43
285.2496,1294.12
285.2712,1280.66
285.2928,1291.24
285.31440000000003,1289.14
285.336,1287.23
285.4008,1278.26
285.4224,1275.88
285.444,1278.47
285.4656,1272.23
285.4872,1281.58
285.552,1284.13
285.5736,1297.48
285.59520000000003,1303.02
285.6168,1305.33
285.6384,1307.25
285.7032,1305.08
285.7248,1297.23
285.7464,1305.04
285.768,1301.67
285.7896,1302.95
285.8544,1301.61
285.87600000000003,1293.23
285.8976,1302.89
285.9192,1300.25
285.9408,1294.83
286.0056,1297.81
286.0272,1305.93
286.04879999999997,1311.56
286.0704,1309.04
286.092,1295.5
286.15680000000003,1296.6
286.1784,1286.57
286.2,1288.12
286.2216,1289.12
286.308,1285.33
286.32959999999997,1307.65
286.3512,1309.93
286.3728,1311.46
286.39439999999996,1311.28
286.4592,1308.11
286.4808,1301.74
286.5024,1305.41
286.524,1309.72
286.5456,1310.61
286.61039999999997,1305.19
286.632,1313.21
286.6536,1307.85
286.67519999999996,1312.25
286.6968,1325.76
286.7616,1324.66
286.7832,1325.14
286.8048,1322.85
286.8264,1305.92
286.848,1291.24
286.9128,1294.5
286.9344,1292.08
286.956,1270.32
286.9776,1261.81
286.99920000000003,1267.03
287.064,1262.07
287.0856,1256.58
287.1072,1258.57
287.1288,1272.88
287.1504,1280.16
287.2368,1259.84
287.2584,1270.09
287.28,1285.71
287.3016,1288.22
287.3664,1265.29
287.388,1263.85
287.4096,1256.15
287.4312,1257.93
287.4528,1252.3
287.5176,1236.4
287.5392,1223.69
287.5608,1230.04
287.5824,1256.16
287.604,1251.54
287.66880000000003,1240.14
287.6904,1240.12
287.712,1252.2
287.7336,1245.6
287.7552,1244.5
287.82,1250.56
287.84159999999997,1239.2
287.8632,1246.0
287.88480000000004,1272.87
287.9064,1270.2
287.9712,1280.19
288.0144,1270.91
288.036,1274.08
288.0576,1265.48
288.12239999999997,1267.34
288.144,1272.52
288.16560000000004,1258.6
288.1872,1242.29
288.2088,1236.2
288.2736,1234.49
288.2952,1236.86
288.3168,1259.81
288.3384,1249.13
288.36,1240.29
288.4248,1260.91
288.44640000000004,1268.88
288.46799999999996,1268.4
288.4896,1263.2
288.51120000000003,1278.55
288.576,1276.66
288.5976,1270.92
288.6192,1278.55
288.6408,1280.27
288.6624,1279.36
288.7272,1275.77
288.74879999999996,1271.48
288.7704,1265.95
288.79200000000003,1271.81
288.8136,1266.74
288.8784,1268.21
288.9,1285.58
288.9216,1295.43
288.9432,1297.48
288.96479999999997,1302.3
289.02959999999996,1297.52
289.0512,1298.82
289.07280000000003,1292.99
289.0944,1296.06
289.116,1295.09
289.1808,1301.78
289.2024,1304.28
289.224,1304.27
289.24559999999997,1303.82
289.2672,1311.01
289.35360000000003,1313.25
289.3752,1300.26
289.3968,1294.02
289.4184,1298.92
289.4832,1299.54
289.5048,1313.11
289.5264,1318.07
289.548,1316.28
289.5696,1319.87
289.6344,1321.18
289.656,1318.31
289.6776,1325.18
289.6992,1318.03
289.7208,1314.78
289.7856,1326.37
289.8072,1336.34
289.8288,1336.59
289.8504,1339.15
289.872,1335.85
289.9368,1331.32
289.9584,1334.11
289.98,1350.22
290.0016,1353.22
290.02320000000003,1349.58
290.088,1350.66
290.1096,1353.42
290.1312,1349.95
290.1528,1362.83
290.1744,1365.62
290.23920000000004,1369.05
290.2608,1364.05
290.2824,1365.96
290.30400000000003,1366.96
290.3256,1368.6
290.3904,1377.02
290.412,1377.38
290.4336,1382.22
290.4552,1389.08
290.47679999999997,1377.34
290.5416,1377.93
290.5632,1377.94
290.58480000000003,1367.81
290.6064,1367.34
290.628,1364.3
290.6928,1379.78
290.7144,1382.84
290.736,1385.72
290.75759999999997,1378.33
290.7792,1380.9
290.844,1384.42
290.86560000000003,1393.22
290.8872,1396.57
290.9088,1399.76
290.9304,1401.2
290.9952,1400.5
291.0168,1402.81
291.03839999999997,1406.09
291.08160000000004,1400.95
291.1464,1381.9
291.168,1386.72
291.1896,1399.48
291.2112,1400.63
291.2328,1396.71
291.2976,1409.12
291.31919999999997,1414.76
291.3408,1412.9
291.3624,1407.29
291.38399999999996,1409.84
291.4488,1413.04
291.4704,1411.56
291.492,1413.21
291.5136,1425.49
291.5352,1427.09
291.59999999999997,1422.48
291.6216,1425.55
291.6432,1423.53
291.6648,1418.3
291.6864,1410.76
291.7728,1416.9
291.7944,1426.84
291.816,1424.73
291.8376,1418.3
291.9456,1416.6
291.9672,1418.34
291.9888,1409.71
292.0536,1412.84
292.0752,1412.11
292.0968,1414.85
292.1184,1423.82
292.14,1430.73
292.2264,1431.9
292.248,1430.62
292.2696,1426.37
292.2912,1430.5
292.356,1422.95
292.37760000000003,1427.99
292.3992,1440.13
292.4208,1423.9
292.4424,1422.18
292.5072,1420.62
292.5288,1428.82
292.55039999999997,1438.24
292.572,1445.94
292.59360000000004,1448.39
292.65840000000003,1446.99
292.68,1448.0
292.7016,1450.02
292.7232,1448.31
292.7448,1438.06
292.8096,1433.37
292.83119999999997,1444.26
292.8528,1455.3
292.87440000000004,1456.81
292.896,1455.54
292.9824,1459.68
293.004,1457.63
293.0256,1456.38
293.0472,1451.19
293.11199999999997,1449.37
293.1336,1399.04
293.15520000000004,1406.82
293.1768,1403.17
293.1984,1387.17
293.2632,1374.12
293.2848,1395.41
293.3064,1391.97
293.328,1401.89
293.3496,1402.85
293.4144,1406.6
293.43600000000004,1377.95
293.45759999999996,1387.17
293.4792,1392.28
293.5008,1386.95
293.5656,1402.06
293.5872,1410.94
293.6088,1435.04
293.6304,1434.54
293.652,1436.11
293.71680000000003,1437.5
293.73839999999996,1428.61
293.76,1417.23
293.7816,1422.53
293.8032,1420.86
293.868,1424.55
293.8896,1437.77
293.9112,1439.37
293.9328,1443.76
294.0192,1444.61
294.0408,1448.39
294.0624,1438.87
294.084,1447.8
294.1056,1452.85
294.1704,1468.47
294.192,1471.48
294.2136,1472.5
294.2352,1470.73
294.2568,1484.35
294.3216,1480.93
294.3432,1480.41
294.3648,1495.42
294.3864,1494.25
294.408,1494.07
294.4728,1482.37
294.4944,1486.3
294.516,1495.92
294.5376,1502.39
294.5592,1505.62
294.624,1509.48
294.6456,1507.72
294.6672,1512.58
294.6888,1491.47
294.7104,1505.85
294.7752,1503.15
294.7968,1501.19
294.8184,1514.14
294.84,1512.75
294.8616,1522.75
294.9264,1525.1
294.94800000000004,1524.12
294.9696,1522.28
294.9912,1507.51
295.0128,1515.73
295.0992,1518.11
295.1208,1530.23
295.1424,1530.62
295.16400000000004,1536.34
295.22880000000004,1539.18
295.2504,1530.95
295.272,1517.38
295.2936,1490.72
295.3152,1507.67
295.38,1509.12
295.4016,1493.0
295.4232,1515.67
295.4448,1522.97
295.46639999999996,1532.91
295.5312,1531.05
295.5528,1533.7
295.5744,1512.84
295.596,1522.19
295.6176,1502.56
295.6824,1497.74
295.704,1492.89
295.7256,1506.34
295.74719999999996,1505.71
295.7688,1503.35
295.8336,1519.43
295.8552,1524.87
295.8984,1525.4
295.92,1530.44
295.9848,1531.85
296.0064,1510.12
296.02799999999996,1518.76
296.0496,1547.7
296.07120000000003,1552.5
296.136,1549.52
296.1576,1549.37
296.1792,1546.17
296.2008,1553.08
296.2224,1534.1
296.2872,1541.57
296.30879999999996,1511.04
296.3304,1518.09
296.35200000000003,1482.66
296.3736,1458.95
296.4384,1473.91
296.46,1455.27
296.4816,1465.81
296.5032,1472.2
296.52479999999997,1433.06
296.5896,1467.67
296.6112,1476.71
296.6328,1497.49
296.6544,1453.09
296.676,1453.64
296.7408,1452.92
296.7624,1426.54
296.784,1406.7
296.8056,1411.27
296.8272,1445.94
296.892,1445.55
296.9136,1447.12
296.9352,1464.07
296.9568,1462.5
296.9784,1479.37
297.0432,1466.79
297.0648,1432.36
297.0864,1463.76
297.108,1457.64
297.1296,1473.99
297.216,1489.42
297.2376,1472.29
297.2592,1478.55
297.2808,1453.55
297.3456,1451.7
297.3672,1471.49
297.3888,1471.56
297.4104,1483.95
297.432,1484.25
297.4968,1476.65
297.51840000000004,1519.78
297.53999999999996,1529.03
297.5616,1518.75
297.58320000000003,1525.75
297.648,1517.73
297.6696,1517.21
297.6912,1525.42
297.7128,1531.38
297.7344,1526.75
297.79920000000004,1547.04
297.82079999999996,1546.63
297.8424,1539.59
297.86400000000003,1542.84
297.8856,1557.59
297.9504,1552.58
297.972,1565.15
297.9936,1562.47
298.0152,1554.41
298.03679999999997,1561.8
298.10159999999996,1548.71
298.1232,1538.53
298.14480000000003,1541.24
298.1664,1540.08
298.188,1500.63
298.2528,1506.33
298.2744,1519.59
298.296,1515.88
298.31759999999997,1514.4
298.3392,1535.28
298.404,1540.98
298.42560000000003,1531.02
298.4472,1549.38
298.4688,1508.44
298.4904,1509.65
298.5552,1502.17
298.5768,1520.27
298.59839999999997,1475.62
298.62,1474.77
298.6416,1453.7
298.70640000000003,1439.18
298.728,1481.05
298.7496,1470.58
298.7712,1451.15
298.7928,1458.74
298.8576,1433.27
298.87919999999997,1439.7
298.9008,1416.77
298.944,1440.7
299.0088,1407.22
299.0304,1428.23
299.052,1469.02
299.0736,1469.72
299.0952,1481.14
299.16,1472.42
299.1816,1462.79
299.2032,1485.01
299.2248,1507.34
299.2464,1504.66
299.3112,1515.96
299.3328,1477.65
299.3544,1486.59
299.37600000000003,1488.41
299.3976,1467.95
299.4624,1445.9
299.484,1454.98
299.5056,1453.0
299.5272,1460.12
299.54879999999997,1484.46
299.6136,1496.45
299.65680000000003,1497.66
299.6784,1476.37
299.7,1478.49
299.7648,1468.36
299.808,1447.16
